id_news|diario|title|snippet|time|year|svm_prediction
ecuador_elcomercio_2016_56|El Comercio (Ecuador)|La ONU hizo 33 observaciones sobre DD.HH. a Ecuador|En el informe que el Comité de Derechos Humanos de la ONU publicó ayer, 15 de julio del 2016, sobre Ecuador se destacan los avances en esa materia, pero ...|15 Jul. 2016|2016|polit
ecuador_elcomercio_2016_57|El Comercio (Ecuador)|Vegeta 'pide' al mundo que ayude a Ecuador|Un video publicado en un canal de YouTube muestra al príncipe de los Sayayin, Vegeta - uno de los personajes principales de la serie 'Dragon Ball'- enviando ...|28 abr. 2016|2016|health
ecuador_elcomercio_2016_58|El Comercio (Ecuador)|Ecuador y Unión Europea firmarán acuerdo comercial el 11 de ...|El acuerdo comercial negociado entre Ecuador y la Unión Europea (UE) será ... el jueves el ministro ecuatoriano de Comercio Exterior, Juan Carlos Cassinelli.|27 Oct. 2016|2016|economi
ecuador_elcomercio_2016_59|El Comercio (Ecuador)|Asamblea Nacional aprobó la Ley de Tierras|... los temas importantes es cumplir con la Constitución pues el Ecuador, por la disminución de tierra y la población que tiene, necesita garantizar alimento en el ...|7 ene. 2016|2016|polit
ecuador_elcomercio_2016_60|El Comercio (Ecuador)|Wagner Bravo: 'Con la paz, Ecuador no debe descuidar la frontera'|Pero eso no significa que los ecuatorianos debemos descuidar la frontera, porque muchos de estos elementos también podrían venir a Ecuador. Por eso es ...|26 Sep. 2016|2016|corrupt
ecuador_elcomercio_2016_61|El Comercio (Ecuador)|Ecuador debutará en el Sudamericano femenino Sub 17 ante Brasil|El compromiso se disputará desde las 10:45 (hora de Ecuador) en el estadio Metropolitano de Lara. En el grupo B también participan los combinados de ...|3 Mar. 2016|2016|health
ecuador_elcomercio_2016_62|El Comercio (Ecuador)|Haitianos varados en frontera serán deportados en 48 horas|El inconveniente comenzó el lunes de esta semana, cuando los indocumentados intentaban pasar desde Ecuador y seguir su ruta a Estados Unidos.|5 ago. 2016|2016|polit
ecuador_elcomercio_2016_63|El Comercio (Ecuador)|Gustavo Quinteros: 'Ecuador pierde por dos errores infantiles'|El estratega Gustavo Quinteros declaró en rueda de prensa, este martes 6 de septiembre, después de la derrota de la Selección de Ecuador 2-1 ante Perú, ...|7 Sep. 2016|2016|crime
ecuador_elcomercio_2016_64|El Comercio (Ecuador)|El presidente Rafael Correa dice que Chevron boicoteó emisión de ...|El presidente de Ecuador, Rafael Correa, dijo el 2 de agosto que la petrolera estadounidense Chevron boicoteó una emisión de bonos colocados la pasada ...|4 ago. 2016|2016|polit
ecuador_elcomercio_2016_65|El Comercio (Ecuador)|Así quedaría el calendario de feriados hasta el 2020 con la nueva ley|Ayer, 13 de noviembre de 2016, la Asamblea Nacional aprobó la nueva Ley de Feriados que establece, entre otras cosas, el traslado de los feriados que ...|14 dic. 2016|2016|polit
ecuador_elcomercio_2016_66|El Comercio (Ecuador)|Gustavo Quinteros convocó a 29 jugadores para las eliminatorias ...|Gustavo Quinteros, DT de la Selección ecuatoriana dio a conocer este lunes 14 de marzo del 2016, la nómina de los jugadores convocados para los partidos ...|14 Mar. 2016|2016|crime
ecuador_elcomercio_2016_67|El Comercio (Ecuador)|Miguel Bosé aplaude la iniciativa ecuatoriana en Galápagos|"""La nueva zonificación en Galápagos para el Santuario Marino, un regalo de Ecuador a la Humanidad y al Planeta"". Con esta publicación en Twitter, el artista ..."|22 Mar. 2016|2016|polit
ecuador_elcomercio_2016_68|El Comercio (Ecuador)|Ni un paso atrás'; los 18 hitos de la vida pública y política de Sixto ...|Sixto Durán Ballén se encuentra en la historia de gloria de las Fuerzas Armadas de Ecuador. En 1995 fue el Comandante en Jefe, como presidente de Ecuador ...|16 Nov. 2016|2016|health
ecuador_elcomercio_2016_69|El Comercio (Ecuador)|El Telégrafo absorbe a Ecuador TV, Radio Pública y Agencia Andes ...|Además, desde ahora el conglomerado de medios públicos tomará el nombre de Empresa Pública Medios Públicos de Comunicación del Ecuador (Medios ...|22 ago. 2016|2016|health
ecuador_elcomercio_2016_70|El Comercio (Ecuador)|Ecuador sigue estrechando relaciones con Bielorrusia y Rusia|El motivo fue discutir la inversión actual y potencial de ese país en Ecuador, así ... Presidente de la Cámara de Comercio e Industria de la Federación de Rusia; ...|28 Mar. 2016|2016|polit
ecuador_elcomercio_2016_71|El Comercio (Ecuador)|Juan Carlos Cassinelli inicia gira comercial por 3 países|Allí el Ministro se reunirá con John Melle, representante de Comercio de los EE. ... Para el analista económico Jorge Acaiturri, a Ecuador le urge no solo ...|10 Jul. 2016|2016|economi
ecuador_elcomercio_2016_72|El Comercio (Ecuador)|Organización Panamericana de la Salud advierte sobre riesgo de ...|La representante de la OPS en Ecuador, Gina Tambini, dijo en declaraciones que en una situación como la que atraviesa el país andino, con población en ...|30 abr. 2016|2016|health
ecuador_elcomercio_2016_73|El Comercio (Ecuador)|Ecuador elimina visas para ciudadanos chinos|Los ciudadanos chinos que deseen permanecer en Ecuador hasta 90 días no necesitarán visas para ingresar al país. La medida rige a partir del 1 de marzo del ...|27 Feb. 2016|2016|economi
ecuador_elcomercio_2016_74|El Comercio (Ecuador)|Casi seis toneladas de cocaína fueron incautadas en aguas del ...|Colombia y Ecuador anunciaron en marzo que examinan crear una fuerza militar conjunta para fortalecer la seguridad en la frontera común, de unos 700 km y ...|13 abr. 2016|2016|crime
ecuador_elcomercio_2016_75|El Comercio (Ecuador)|El desempleo en Ecuador aumentó al 4,77% en diciembre del 2015|Ecuador registró una tasa de desempleo nacional de 4,77% en diciembre del 2015 en comparación al 3,80% que alcanzó en diciembre del 2014, ...|18 ene. 2016|2016|unemploy
ecuador_elcomercio_2016_76|El Comercio (Ecuador)|Por discriminación, Flor perdió su trabajo y su hogar|El ente condenó al Ecuador por la “violación de derechos” a la igualdad y de la ... Ayer, 2 de noviembre del 2016, el militar habló con EL COMERCIO y relató ...|4 Nov. 2016|2016|health
ecuador_elcomercio_2016_77|El Comercio (Ecuador)|Emiten detalles de cómo murieron las turistas argentinas en Montañita|... narcos colombianos de ser los asesinos, pero la Justicia ecuatoriana no creyó en su versión y los acusó, junto a 'El Rojo', por doble homicidio agravado.|11 ago. 2016|2016|crime
ecuador_elcomercio_2016_78|El Comercio (Ecuador)|El acuerdo con la Unión Europea excluye 91 productos agrícolas ...|Ecuador consiguió de la Unión Europea (UE) la exclusión de un grupo de ... El ministro de Comercio Exterior, Juan Carlos Cassinelli, explicó que en el acuerdo ...|8 Nov. 2016|2016|economi
ecuador_elcomercio_2016_79|El Comercio (Ecuador)|Cuba envía brigada médica especializada a Ecuador|Cuba envió a Ecuador su brigada médica especializada en desastres naturales para atender a las víctimas del sismo que afectó a ese país, a la que se unirán ...|18 abr. 2016|2016|health
ecuador_elcomercio_2016_80|El Comercio (Ecuador)|Ecuador contrata a firma china para explorar y explotar crudo en ...|El Gobierno de Ecuador informó de que celebró hoy, 25 de enero de 2016, contratos de prestación de servicios con el consorcio chino Andes Petroleum para la ...|25 ene. 2016|2016|economi
ecuador_elcomercio_2016_81|El Comercio (Ecuador)|Ecuador colocó USD 1 000 millones en bonos soberanos en mercado ...|El Ministerio de Finanzas colocó hoy 25 de julio del 2016 USD 1 000 millones en bonos soberanos en el mercado de capitales internacionales, informó la ...|26 Jul. 2016|2016|economi
ecuador_elcomercio_2016_82|El Comercio (Ecuador)|El debut de Matías Oyola conmocionó a las redes sociales|Solo 13 minutos bastaron para que la afición llene de elogios a Matías Oyola, por su debut en la selección ecuatoriana. El jugador argentino-ecuatoriano, ...|13 Oct. 2016|2016|health
ecuador_elcomercio_2016_83|El Comercio (Ecuador)|Un oso perezoso, de Ecuador para el mundo|Si te estás aferrando al fin de semana, es probable que la siguiente imagen de un tierno oso perezoso describa gráficamente como te sientes ahora.|25 ene. 2016|2016|health
ecuador_elcomercio_2016_84|El Comercio (Ecuador)|Luis Almagro recibió a opositores políticos de Ecuador en Washington|El secretario general de la Organización de Estados Americanos (OEA), Luis Almagro se reunió la tarde de este jueves 2 de junio del 2016 con nueve políticos ...|2 Jun. 2016|2016|polit
ecuador_elcomercio_2016_85|El Comercio (Ecuador)|Ecuador aún es país fuente, de tránsito y destino de trata, según ...|"""El Gobierno de Ecuador no alcanza por completo los estándares de eliminación de la trata de personas. Sin embargo, se encuentra realizando esfuerzos ..."|1 Jul. 2016|2016|crime
ecuador_elcomercio_2016_86|El Comercio (Ecuador)|Las 21 candidatas a Miss Ecuador posaron en traje de baño|Las jóvenes se preparan para la gala del concurso de belleza Miss Ecuador, que se realizará el 12 de marzo del 2016, en Machala. Antes del evento, las ...|12 Mar. 2016|2016|polit
ecuador_elcomercio_2016_87|El Comercio (Ecuador)|Israel protesta enérgicamente ante Ecuador por discurso de ...|El gobierno israelí ha citado al encargado de negocios de Ecuador en Israel para protestar por un discurso que su embajador en la ONU dio hace unos días y ...|5 dic. 2016|2016|polit
ecuador_elcomercio_2016_88|El Comercio (Ecuador)|Rusia y Ecuador firman un tratado para evitar la doble imposición y ...|Rusia y Ecuador, según confirma la declaración de Sochi, reiteraron su ... Ecuador, que busca apoyarse en Rusia para superar un modelo de comercio exterior ...|14 Nov. 2016|2016|polit
ecuador_elcomercio_2016_89|El Comercio (Ecuador)|Sopladora será concesionada por 30 años|... entre otros rubros, de acuerdo con información de la Corporación Eléctrica del Ecuador. La ejecución estuvo a cargo del consorcio China Gezhouba - Fopeca ...|25 ago. 2016|2016|polit
ecuador_elcomercio_2016_90|El Comercio (Ecuador)|Ecuador registró un aumento de divorcios del 119,1 % en diez años|El número de divorcios aumentó un 119,1 % en Ecuador entre 2005 y 2015, al pasar de 11.725 a 25.692, mientras que la cifra de matrimonios cayó de 66.612 a ...|20 Jun. 2016|2016|health
ecuador_elcomercio_2016_91|El Comercio (Ecuador)|María Fernanda Espinosa aboga por Assange ante la ONU|La representante permanente del Ecuador ante la ONU, en Ginebra, María ... Long, dijo ayer a EL COMERCIO que cualquier declaración de Assange es a título ...|13 Sep. 2016|2016|polit
ecuador_elcomercio_2016_92|El Comercio (Ecuador)|Lundin Gold firma contrato para explotar principal mina de oro en ...|La minera canadiense Lundin Gold firmó este miércoles 14 de diciembre del 2016 con el gobierno de Ecuador un contrato para explotar un yacimiento de oro ...|14 dic. 2016|2016|economi
ecuador_elcomercio_2016_93|El Comercio (Ecuador)|Banco Mundial ofrece apoyo a Ecuador ante el terremoto​|El presidente del Banco Mundial, Jim Yong Kim, expresó sus condolencias y solidaridad al pueblo de Ecuador, tras el fuerte terremoto que sacudió el país el ...|17 abr. 2016|2016|economi
ecuador_elcomercio_2016_94|El Comercio (Ecuador)|Ecuador dice que se respetan derechos de grupo de cubanos en huelga|El Ministerio del Interior de Ecuador aseguró el miércoles 11 de mayo del 2016 que respeta los derechos humanos de un grupo de diez cubanos que ...|11 May. 2016|2016|polit
ecuador_elcomercio_2016_95|El Comercio (Ecuador)|Humala destaca el 'optimismo' de la población ecuatoriana pese al ...|"El presidente de Perú, Ollanta Humala, que llegó hoy, 27 de abril, a Ecuador con ayuda humanitaria, destacó el ""optimismo"" de la población ecuatoriana ..."|27 abr. 2016|2016|economi
ecuador_elcomercio_2016_96|El Comercio (Ecuador)|Comisión del Parlamento Europeo da su aprobación al acuerdo ...|La entrada en vigor del acuerdo de libre comercio negociado entre la Unión Europea (UE) y Ecuador está más cerca después de que la Comisión de Comercio ...|29 Nov. 2016|2016|polit
ecuador_elcomercio_2016_97|El Comercio (Ecuador)|Lundin Gold concluye acuerdo de inversión para extraer oro en Ecuador|La minera canadiense Lundin Gold anunció el 5 de agosto que concluyó la negociación de un contrato de inversión con Ecuador para explotar un yacimiento ...|5 ago. 2016|2016|economi
ecuador_elcomercio_2016_98|El Comercio (Ecuador)|Ecuador se presenta como 'la nueva frontera minera' en Canadá|"Ecuador se presentó hoy, 7 de marzo del 2016, en PDAC, la mayor feria de ... ""hacer una minería responsable"" en Ecuador ,añadió que ""en el desarrollo minero, ... del Gobierno de Ecuador de firmar un acuerdo de libre comercio con Ottawa."|7 Mar. 2016|2016|health
ecuador_elcomercio_2016_99|El Comercio (Ecuador)|Ecuador y Emiratos Árabes firman acuerdo sobre asuntos tributarios|Los gobiernos de Ecuador y Emiratos Árabes Unidos suscribieron un acuerdo ... transporte, comercio, turismo y de la internacionalización de sus empresas en ...|10 Nov. 2016|2016|polit
ecuador_elcomercio_2016_100|El Comercio (Ecuador)|Ecuador el 26 de julio de 1996, más allá de la medalla de 'Jeff' Pérez|Ecuador el 26 de julio de 1996, más allá de la medalla de 'Jeff' Pérez ... Según publicío Diario EL COMERCIO en su edición del 27 de julio de 1996, Pérez tuvo ...|26 Jul. 2016|2016|crime
ecuador_elcomercio_2016_101|El Comercio (Ecuador)|Francia respalda acuerdo comercial entre Ecuador y la UE|Ecuador recibió el respaldo de Francia para la firma del acuerdo comercial con ... además en París en un encuentro con inversionistas de comercio y sectores ...|15 Sep. 2016|2016|economi
ecuador_elcomercio_2016_102|El Comercio (Ecuador)|Asistencia militar' de China a Ecuador empezó en 2014|Además de los fusiles, Ecuador recibió de China tres lanchas de patrulla que serán usadas para “potenciar” los operativos fluviales. Estos equipos llegaron al ...|16 ago. 2016|2016|polit
ecuador_elcomercio_2016_103|El Comercio (Ecuador)|Gobierno de Ecuador habla de respeto mutuo con la administración ...|Para el presidenciable de Creo, Guillermo Lasso, hay al menos dos temas a los que Ecuador debe poner atención especial. Uno es el comercio y la inversión.|9 Nov. 2016|2016|polit
ecuador_elcomercio_2016_104|El Comercio (Ecuador)|Aproximadamente 50 cubanos residentes en Ecuador duermen en las ...|Así lo cuenta Odalys Laguardia quien llegó al Ecuador hace dos años junto a su esposo con la esperanza de un futuro mejor. Pero, al llegar la realidad no fue ...|20 Jun. 2016|2016|crime
ecuador_elcomercio_2016_105|El Comercio (Ecuador)|Ecuador retomará el acercamiento con EE.UU. en comercio|UU. en Ecuador, Todd Chapman, con quien se reunió hace algunas semanas. Aclaró, sin embargo, que no se trata de un encuentro para concretar un Tratado ...|6 Jul. 2016|2016|polit
ecuador_elcomercio_2016_106|El Comercio (Ecuador)|Nicaragua y Ecuador acuerdan facilitar intercambio de productos|Nicaragua y Ecuador firmaron,el 5 de julio, un tratado de libre comercio de alcance parcial que facilitará el intercambio con preferencias arancelarias de cerca ...|5 Jul. 2016|2016|economi
ecuador_elcomercio_2016_107|El Comercio (Ecuador)|Corea del Sur pide eliminar cupos de autos y celulares|Así lo dio a conocer la Embajada de Ecuador en Corea , a través de un correo ... este sistema dentro del marco de la Organización Mundial de Comercio”.|22 ago. 2016|2016|polit
ecuador_elcomercio_2016_108|El Comercio (Ecuador)|Las cuatro claves del partido Independiente del Valle ante River Plate ...|Independiente del Valle de Ecuador y River Plate de Argentina se enfrentarán este jueves 28 de abril por primera ... Foto: Pavel Calahorrano/ EL COMERCIO.|27 abr. 2016|2016|polit
ecuador_elcomercio_2016_109|El Comercio (Ecuador)|Ecuador busca financiación surcoreana para la Refinería del Pacífico|El ministro coordinador de Sectores Estratégicos de Ecuador, Rafael Poveda, ... Poveda mantuvo reuniones con el ministro de Comercio de Corea del Sur, Joo ...|5 Jul. 2016|2016|economi
ecuador_elcomercio_2017_0|El Comercio (Ecuador)|¿Quiénes son los integrantes del Gabinete de Lenín Moreno?|Educación: Economista por la Pontificia Universidad Católica del Ecuador y tiene dos ... Patrimonio, Defensa, Relaciones Exteriores y Comercio e Integración.|24 May. 2017|2017|polit
ecuador_elcomercio_2017_1|El Comercio (Ecuador)|El Consejo Nacional Electoral desmiente un supuesto 'fraude'|El presidente del Consejo Nacional Electoral (CNE) de Ecuador, Juan Pablo Pozo, rechazó hoy 5 de abril del 2017 las acusaciones de supuesto fraude hechas ...|6 abr. 2017|2017|crime
ecuador_elcomercio_2017_2|El Comercio (Ecuador)|Lenín Moreno 39,36% - Guillermo Lasso 28,09%, con 99,92% de ...|Ecuador celebrará el próximo 2 de abril un balotaje entre el oficialista Lenín Moreno y el opositor Guillermo Lasso, tras el anuncio del presidente del Consejo ...|21 Feb. 2017|2017|polit
ecuador_elcomercio_2017_3|El Comercio (Ecuador)|La prensa en Ecuador, de la 'Decepción en el Atahualpa' a la ...|Con titulares como 'Desastre en Quito', 'Despedidos del Mundial', 'Mundial solo por TV' y ¡Decepción en el Atahualpa!, la prensa deportiva ecuatoriana se ...|6 Sep. 2017|2017|health
ecuador_elcomercio_2017_4|El Comercio (Ecuador)|Organismo electoral de Ecuador rechaza 'campaña sucia' contra ...|"El Consejo Nacional Electoral (CNE) de Ecuador tildó de ""campaña sucia"" el sábado 25 de marzo de 2017 la difusión de propaganda electoral en autobuses ..."|26 Mar. 2017|2017|polit
ecuador_elcomercio_2017_5|El Comercio (Ecuador)|Ecuador se entrena desde este domingo 19 de marzo en suelo ...|Ocho jugadores de la Selección ecuatoriana tenían previsto viajar ayer en la tarde hasta Asunción, para afrontar el partido ante Paraguay, el próximo jueves 23.|18 Mar. 2017|2017|health
ecuador_elcomercio_2017_6|El Comercio (Ecuador)|El Pleno del CNE proclamó a Lenín Moreno presidente electo de ...|Proclamar los resultados definitivos de la votación de la dignidad de Presidente y Vicepresidente del Ecuador y, consecuentemente, declarar electo, ...|20 abr. 2017|2017|polit
ecuador_elcomercio_2017_7|El Comercio (Ecuador)|Jorge Glas cuestiona al presidente Lenín Moreno y dice que seguirá ...|Fotografía cedida por la Vicepresidencia de Ecuador que muestra al ... en rueda de prensa el martes 1 de agosto de 2017, en Quito (Ecuador). ... El Comercio.|3 ago. 2017|2017|polit
ecuador_elcomercio_2017_8|El Comercio (Ecuador)|Fidel Martínez se perderá el partido contra Perú en la fecha 16 de las ...|La Selección ecuatoriana tiene una baja para medir a Perú, el próximo 5 de septiembre. Fidel Martínez acumuló su segunda tarjeta amarilla, la noche del ...|31 ago. 2017|2017|polit
ecuador_elcomercio_2017_9|El Comercio (Ecuador)|Rafael Correa confirma que volverá a Ecuador el 24 de noviembre|“A mí no hay nada que me impida regresar al Ecuador”, indicó y añadió que no tenía miedo de lo que describió como una campaña de amenazas e incitación al ...|19 Nov. 2017|2017|health
ecuador_elcomercio_2017_10|El Comercio (Ecuador)|Ecuador y Perú seguirán con fuertes lluvias|Las proyecciones apuntan a que las intensas precipitaciones no declinarán en las costas de Ecuador y Perú hasta mediados de abril. La región litoral de ...|21 Mar. 2017|2017|polit
ecuador_elcomercio_2017_11|El Comercio (Ecuador)|Ecuador y Colombia apuestan por la integración, interconexión ...|Integración binacional, interconexión eléctrica, comercio y paz son algunos de los puntos que firmaron los presidentes Rafael Correa y Juan Manuel Santos, ...|15 Feb. 2017|2017|health
ecuador_elcomercio_2017_12|El Comercio (Ecuador)|La Selección de Colombia ganó 2-1 a Ecuador en el Sudamericano ...|La Selección de Colombia se impuso 2-1 a Ecuador en el Campeonato Sudamericano Chile 2017, de la categoría Sub 17, la noche del 23 de febrero.|23 Feb. 2017|2017|polit
ecuador_elcomercio_2017_13|El Comercio (Ecuador)|Moreno ofrece a empresas españolas 'oportunidades para invertir' en ...|El Presidente clausuró un encuentro organizado por la patronal española CEOE, la secretaría española de Estado de Comercio y el Gobierno de Ecuador.|19 dic. 2017|2017|economi
ecuador_elcomercio_2017_14|El Comercio (Ecuador)|10 claves para entender el caso Odebrecht en Ecuador|La empresa brasileña Odebrecht tiene presencia en Ecuador desde hace 30 ... Así, las pistas de las coimas de la empresa brasileña en Ecuador tuvieron su ...|2 Jun. 2017|2017|crime
ecuador_elcomercio_2017_15|El Comercio (Ecuador)|Ecuador y Venezuela|Sin embargo, cuando de violaciones de los derechos humanos se trata, el Ecuador ha tenido una luz que es guía en medio de la oscuridad: la Doctrina Roldós.|15 ago. 2017|2017|polit
ecuador_elcomercio_2017_16|El Comercio (Ecuador)|El presidente Lenín Moreno estará siete días en EE.UU.|La Asamblea Nacional recibió este miércoles 13 de septiembre del 2017 la notificación del primer viaje internacional del presidente Lenín Moreno desde que ...|13 Sep. 2017|2017|polit
ecuador_elcomercio_2017_17|El Comercio (Ecuador)|Correa se proclama 'principal opositor' de Moreno|El expresidente de Ecuador Rafael Correa se proclamó este jueves “principal opositor” de Lenín Moreno, mientras que legisladores correístas pidieron anular ...|30 Nov. 2017|2017|crime
ecuador_elcomercio_2017_18|El Comercio (Ecuador)|Ecuador asume la presidencia del G77 y se compromete a promover ...|El presidente de Ecuador Rafael Correa asumió la Presidencia del G77 más China, este 13 de enero del 2017 en Nueva York, Estados Unidos. El mandatario ...|13 ene. 2017|2017|polit
ecuador_elcomercio_2017_19|El Comercio (Ecuador)|Medios argentinos destacan el 'milagro' de Atlético Tucumán en ...|Los jugadores utilizaron las camisetas del seleccionado argentino Sub 20 que disputa en Ecuador el torneo Sudamericano, debido a que la vestimenta del ...|8 Feb. 2017|2017|polit
ecuador_elcomercio_2017_20|El Comercio (Ecuador)|Cancillería de Ecuador rechaza declaraciones racistas de periodista ...|Cancillería de Ecuador rechaza declaraciones racistas de periodista peruano ... Según el diario ecuatoriano El Comercio, Butters dijo el pasado miércoles lo ...|16 Jun. 2017|2017|polit
ecuador_elcomercio_2017_21|El Comercio (Ecuador)|¡Decepción en el Atahualpa!|A Ecuador no se le recuerda un inicio tan dubitativo en el Atahualpa, que había sido su fortín. Perú no había ganado nunca en Quito, por eliminatorias. Ayer, los ...|5 Sep. 2017|2017|polit
ecuador_elcomercio_2017_22|El Comercio (Ecuador)|Ecuador protegerá a Julián Assange mientras peligren sus derechos|El gobierno de Ecuador protegerá a Julian Assange mientras “continúen en peligro” los derechos humanos del creador de WikiLeaks, quien está asilado desde ...|12 dic. 2017|2017|polit
ecuador_elcomercio_2017_23|El Comercio (Ecuador)|Lenín Moreno dice que situación económica del país es crítica|Ecuador es parte de la OPEP y eso le ha significado sacrificios en sus niveles de producción. El país se comprometió en noviembre del año pasado a bajar su ...|28 Jul. 2017|2017|economi
ecuador_elcomercio_2017_24|El Comercio (Ecuador)|El sector empresarial pide transparentar los casos de corrupción|Patricio Alarcón, presidente de la Federación de las Cámaras de Comercio del Ecuador, dijo que el sector empresarial espera que las investigaciones sobre los ...|14 ago. 2017|2017|corrupt
ecuador_elcomercio_2017_25|El Comercio (Ecuador)|Ecuador espera culminar desminado de frontera con Perú|El presidente electo de Ecuador, Lenin Moreno, aseguró el martes, 9 de mayo ... -moneda que en 2000 adoptó Ecuador- el comercio con países de la región, ...|9 May. 2017|2017|health
ecuador_elcomercio_2017_26|El Comercio (Ecuador)|Abdalá Bucaram encabeza marcha de seguidores por Guayaquil|Bucaram, quien regresó el jueves a Ecuador tras 20 años de autoexilio, era conducido en un pequeño camión a lo largo de unas 15 cuadras hasta una tarima ...|17 Jun. 2017|2017|polit
ecuador_elcomercio_2017_27|El Comercio (Ecuador)|Ecuador dice que muro en frontera con Perú cumple acuerdos ...|El muro que construye Ecuador como parte de un parque en su frontera con ... peatonal en la zona de Huaquillas, donde hay un masivo comercio informal.|6 Jun. 2017|2017|polit
ecuador_elcomercio_2017_28|El Comercio (Ecuador)|Ecuador no será excluido del Sistema General de Preferencias, según ...|El ministro de Comercio Exterior, Pablo Campana, anunció que tras las reuniones con el Gobierno de Estados Unidos, Ecuador ingresará en el Sistema ...|22 dic. 2017|2017|polit
ecuador_elcomercio_2017_29|El Comercio (Ecuador)|Remezón político en Ecuador por las acciones en caso Odebrecht|La noticia de los allanamientos por el caso Odebrecht dio un vuelco a la agenda del primer gabinete itinerante presidido por Lenín Moreno. Tanto que, cuatro ...|2 Jun. 2017|2017|polit
ecuador_elcomercio_2017_30|El Comercio (Ecuador)|Autoridades ecuatorianas impiden el ingreso de la venezolana Lilian ...|Lilian Tintori denunció que fue prohibida de ingresar al Ecuador por la Policía de Migración en el Aeropuerto Joaquín de Olmedo de Guayaquil, en la costa del ...|16 Mar. 2017|2017|polit
ecuador_elcomercio_2017_31|El Comercio (Ecuador)|Perú y Ecuador acuerdan reactivar grupo de trabajo sobre ...|"Las autoridades de transporte de Perú y Ecuador acordaron este viernes, 20 de ... así como la entrega del estudio del ""Centro de Comercio"" en Huaquillas."|20 Oct. 2017|2017|polit
ecuador_elcomercio_2017_32|El Comercio (Ecuador)|El temblor de 6.1 grados de magnitud se sintió en Ecuador y Colombia|El temblor de 6.1 grados se produjo a las 12:50 de este martes 18 de abril del 2017, en Puyo, provincia de Pastaza. El movimiento fue superficial; es decir se ...|18 abr. 2017|2017|polit
ecuador_elcomercio_2017_33|El Comercio (Ecuador)|El Vaticano devuelve al presidente Lenín Moreno una tzanza, pieza ...|El Vaticano entregó este sábado, 16 de diciembre del 2017, al presidente del Ecuador, Lenín Moreno, una pieza arqueológica que custodiaban los Museos ...|16 dic. 2017|2017|polit
ecuador_elcomercio_2017_34|El Comercio (Ecuador)|Ecuador y Perú viven un 'impasse' luego de 19 años|Desde 1998, Ecuador y Perú no habían tenido un solo incidente, luego de la ... Civil Fronteriza y expresidente de la Cámara de Comercio de Aguas Verdes ...|10 Jul. 2017|2017|polit
ecuador_elcomercio_2017_35|El Comercio (Ecuador)|Tribunal: Jorge Glas condenado a 6 años por asociación ilícita con ...|... el fiscal Carlos Baca Mancheno había pedido seis años de cárcel contra Glas y Rivera por ser parte de la red delictiva que Odebrecht montó en Ecuador.|13 dic. 2017|2017|crime
ecuador_elcomercio_2017_36|El Comercio (Ecuador)|Ecuador ganó 4-3 a Colombia en el Sudamericano Sub 20 de fútbol|Ecuador se impuso 4-3 a Colombia en el cotejo válido por el grupo A del Sudamericano Sub 20 de fútbol que se realizó en el estadio Olímpico de Riobamba la ...|20 ene. 2017|2017|crime
ecuador_elcomercio_2017_37|El Comercio (Ecuador)|Sismo de 6.2 grados en la escala de Richter se registró en Guayaquil|Con epicentro en Guayaquil, un sismo de 6.2 grados de magnitud en la escala de Richter se registró esta mañana (17 de noviembre del 2017) a las 08:40.|17 Nov. 2017|2017|polit
ecuador_elcomercio_2017_38|El Comercio (Ecuador)|Presidentes de Ecuador y Bolivia se reunirán pronto, anuncian ministros|"""Muy pronto se llevará a cabo el encuentro de los presidentes de Ecuador y Bolivia"", dijo en rueda de prensa el jefe de la diplomacia boliviana, que se ..."|11 Sep. 2017|2017|polit
ecuador_elcomercio_2017_39|El Comercio (Ecuador)|Se investiga una amenaza de bomba en Correos del Ecuador, en el ...|La mañana de este jueves 16 de febrero del 2017 se registró una amenaza de bomba en las instalaciones de Correos del Ecuador, ubicado en la avenida ...|16 Feb. 2017|2017|crime
ecuador_elcomercio_2017_40|El Comercio (Ecuador)|¿Hay reemplazos para 'Felipao' Caicedo en la Selección de Ecuador?|El retiro de Felipe Caicedo de la Selección de Ecuador, a sus 29 años, abrió una interrogante: ¿quién reemplaza a 'Felipao' en esa posición? Con Jorge Célico ...|15 Sep. 2017|2017|polit
ecuador_elcomercio_2017_41|El Comercio (Ecuador)|Con un gol en el último minuto, Colombia derrotó a Ecuador en el ...|Un gol de Juan Martínez (93') le dio la victoria a Colombia ante Ecuador, en el primer partido de las dos selecciones en el Hexagonal final del Sudamericano ...|7 Mar. 2017|2017|economi
ecuador_elcomercio_2017_42|El Comercio (Ecuador)|Observador destaca plataforma tecnológica para elecciones de Ecuador|El vicepresidente del Tribunal Electoral de Bolivia, Antonio Costas, destacó el jueves 5 de enero la plataforma tecnológica que ha preparado el Consejo ...|5 ene. 2017|2017|polit
ecuador_elcomercio_2017_43|El Comercio (Ecuador)|Dos nuevas detenciones en Ecuador por caso Odebrecht, según ...|Dos personas han sido detenidas en las últimas horas en Ecuador para investigaciones dentro del llamado caso Odebrecht, en el que se indagan presuntos ...|1 Jul. 2017|2017|crime
